AgeCat Cor Gen Rep Ref varE
k3 0.699398925732 40 0 10K 1.8
k5 0.720626969122 40 0 10K 1.8
pBM4 0.410744095397 40 0 10K 1.8
pBM5 0.467820684599 40 0 10K 1.8
pBM6 0.110145029391 40 0 10K 1.8
potomciNP0 0.33909365574 40 0 10K 1.8
telF1 0.458615361072 40 0 10K 1.8
k3 0.656681360509 40 0 10K 1.8
k5 0.630727788909 40 0 10K 1.8
pBM4 0.716603135255 40 0 10K 1.8
pBM5 0.764495767251 40 0 10K 1.8
k3 0.788761373901 21 0 10K 1.8
k5 0.701074234749 21 0 10K 1.8
pBM4 0.803900984071 21 0 10K 1.8
pBM5 0.557976166781 21 0 10K 1.8
pBM6 0.75582098496 21 0 10K 1.8
potomciNP0 0.303640564982 21 0 10K 1.8
telF1 0.274982499756 21 0 10K 1.8
k3 0.748651435664 22 0 10K 1.8
k5 0.754185417309 22 0 10K 1.8
pBM4 0.486272176119 22 0 10K 1.8
pBM5 0.791761619051 22 0 10K 1.8
pBM6 0.674182831776 22 0 10K 1.8
potomciNP0 0.18239605565 22 0 10K 1.8
telF1 0.262379100257 22 0 10K 1.8
k3 0.743655758994 23 0 10K 1.8
k5 0.806173359848 23 0 10K 1.8
pBM4 0.500491874439 23 0 10K 1.8
pBM5 0.574379739362 23 0 10K 1.8
pBM6 0.792075872576 23 0 10K 1.8
potomciNP0 0.186324005818 23 0 10K 1.8
telF1 0.290952519469 23 0 10K 1.8
k3 0.766630770145 24 0 10K 1.8
k5 0.779510939446 24 0 10K 1.8
pBM4 0.453356522103 24 0 10K 1.8
pBM5 0.499433593941 24 0 10K 1.8
pBM6 0.666368199325 24 0 10K 1.8
potomciNP0 0.513863804228 24 0 10K 1.8
telF1 0.50142459594 24 0 10K 1.8
k3 0.754938396859 25 0 10K 1.8
k5 0.757009812062 25 0 10K 1.8
pBM4 0.163466686038 25 0 10K 1.8
pBM5 0.455797583037 25 0 10K 1.8
pBM6 0.481079325391 25 0 10K 1.8
potomciNP0 0.464646251365 25 0 10K 1.8
telF1 0.509142060198 25 0 10K 1.8
k3 0.739551466189 26 0 10K 1.8
k5 0.783810888556 26 0 10K 1.8
pBM4 0.1397372532 26 0 10K 1.8
pBM5 0.165950779503 26 0 10K 1.8
pBM6 0.506055143003 26 0 10K 1.8
potomciNP0 0.397979557149 26 0 10K 1.8
telF1 0.515921749437 26 0 10K 1.8
k3 0.744273782603 27 0 10K 1.8
k5 0.779800109601 27 0 10K 1.8
pBM4 0.46194470739 27 0 10K 1.8
pBM5 0.172989007679 27 0 10K 1.8
pBM6 0.214424366234 27 0 10K 1.8
potomciNP0 0.398876523791 27 0 10K 1.8
telF1 0.523280509265 27 0 10K 1.8
k3 0.739364238574 28 0 10K 1.8
k5 0.748435983522 28 0 10K 1.8
pBM4 0.468843144443 28 0 10K 1.8
pBM5 0.370325977256 28 0 10K 1.8
pBM6 0.23165101358 28 0 10K 1.8
potomciNP0 0.496226089618 28 0 10K 1.8
telF1 0.511737060049 28 0 10K 1.8
k3 0.717543410387 29 0 10K 1.8
k5 0.739953656029 29 0 10K 1.8
pBM4 0.363651728853 29 0 10K 1.8
pBM5 0.487935505859 29 0 10K 1.8
pBM6 0.357922742812 29 0 10K 1.8
potomciNP0 0.536291444932 29 0 10K 1.8
telF1 0.474491446714 29 0 10K 1.8
k3 0.712541166342 30 0 10K 1.8
k5 0.753184926848 30 0 10K 1.8
pBM4 0.487584567128 30 0 10K 1.8
pBM5 0.420674080609 30 0 10K 1.8
pBM6 0.407828531038 30 0 10K 1.8
potomciNP0 0.428083468922 30 0 10K 1.8
telF1 0.491269951367 30 0 10K 1.8
k3 0.701219046625 31 0 10K 1.8
k5 0.724134470971 31 0 10K 1.8
pBM4 0.0272979404953 31 0 10K 1.8
pBM5 0.547846099331 31 0 10K 1.8
pBM6 0.404953169887 31 0 10K 1.8
potomciNP0 0.329049909774 31 0 10K 1.8
telF1 0.465201310522 31 0 10K 1.8
k3 0.703567284605 32 0 10K 1.8
k5 0.720328650107 32 0 10K 1.8
pBM4 0.691054158408 32 0 10K 1.8
pBM5 0.0565650944714 32 0 10K 1.8
pBM6 0.503543837712 32 0 10K 1.8
potomciNP0 0.26818865119 32 0 10K 1.8
telF1 0.481953582897 32 0 10K 1.8
k3 0.695380850338 33 0 10K 1.8
k5 0.720521617379 33 0 10K 1.8
pBM4 0.293256779172 33 0 10K 1.8
pBM5 0.614074357166 33 0 10K 1.8
pBM6 0.00195357860937 33 0 10K 1.8
potomciNP0 0.405880977142 33 0 10K 1.8
telF1 0.422402453211 33 0 10K 1.8
k3 0.714384138542 34 0 10K 1.8
k5 0.712367786617 34 0 10K 1.8
pBM4 0.184130113355 34 0 10K 1.8
pBM5 0.281929508994 34 0 10K 1.8
pBM6 0.653419305065 34 0 10K 1.8
potomciNP0 0.344302645 34 0 10K 1.8
telF1 0.451213358289 34 0 10K 1.8
k3 0.683834973449 35 0 10K 1.8
k5 0.699367530733 35 0 10K 1.8
pBM4 0.357051355062 35 0 10K 1.8
pBM5 0.203656894789 35 0 10K 1.8
pBM6 0.179282640797 35 0 10K 1.8
potomciNP0 0.245525225289 35 0 10K 1.8
telF1 0.376939644564 35 0 10K 1.8
k3 0.691919059669 36 0 10K 1.8
k5 0.724456893919 36 0 10K 1.8
pBM4 0.394872569208 36 0 10K 1.8
pBM5 0.348479872224 36 0 10K 1.8
pBM6 0.247138107635 36 0 10K 1.8
potomciNP0 0.221412691721 36 0 10K 1.8
telF1 0.411580921031 36 0 10K 1.8
k3 0.685198962761 37 0 10K 1.8
k5 0.693141432446 37 0 10K 1.8
pBM4 0.358007963707 37 0 10K 1.8
pBM5 0.458199420012 37 0 10K 1.8
pBM6 0.340995878549 37 0 10K 1.8
potomciNP0 0.198360942312 37 0 10K 1.8
telF1 0.44202326987 37 0 10K 1.8
k3 0.675478874902 38 0 10K 1.8
k5 0.711484230316 38 0 10K 1.8
pBM4 0.378900485085 38 0 10K 1.8
pBM5 0.448278337468 38 0 10K 1.8
pBM6 0.539173285435 38 0 10K 1.8
potomciNP0 0.399874773345 38 0 10K 1.8
telF1 0.428573120937 38 0 10K 1.8
k3 0.680084975233 39 0 10K 1.8
k5 0.708536007378 39 0 10K 1.8
pBM4 0.28231925156 39 0 10K 1.8
pBM5 0.38078653164 39 0 10K 1.8
pBM6 0.493664687733 39 0 10K 1.8
potomciNP0 0.341759291484 39 0 10K 1.8
telF1 0.392623708271 39 0 10K 1.8
k3 0.670817563665 40 0 10K 1.8
k5 0.686314052112 40 0 10K 1.8
pBM4 0.141821260966 40 0 10K 1.8
pBM5 0.193351414242 40 0 10K 1.8
pBM6 0.35620290936 40 0 10K 1.8
potomciNP0 0.284140440054 40 0 10K 1.8
telF1 0.38081303425 40 0 10K 1.8
genTest1 0.232748223771 41 0 10K 1.8
gpb2 0.323228721523 41 0 10K 1.8
gpb3 0.369096540735 41 0 10K 1.8
gpb4 0.464993972221 41 0 10K 1.8
gpb5 0.845186414569 41 0 10K 1.8
k3 0.763834593398 41 0 10K 1.8
k5 0.757618135662 41 0 10K 1.8
pBM4 0.538222454261 41 0 10K 1.8
pBM5 0.322667330553 41 0 10K 1.8
pBM6 0.334696063946 41 0 10K 1.8
potomciNP0 0.681164463759 41 0 10K 1.8
telF1 0.457719255163 41 0 10K 1.8
genTest1 0.902438794876 42 0 10K 1.8
gpb2 -0.971249195256 42 0 10K 1.8
gpb3 0.990787151599 42 0 10K 1.8
gpb4 0.437307555876 42 0 10K 1.8
gpb5 0.997173671084 42 0 10K 1.8
k3 0.760833196135 42 0 10K 1.8
k5 0.775759679244 42 0 10K 1.8
pBM4 0.473648436333 42 0 10K 1.8
pBM5 0.530085581901 42 0 10K 1.8
pBM6 0.384575555427 42 0 10K 1.8
potomciNP0 0.691327267326 42 0 10K 1.8
telF1 0.527950014326 42 0 10K 1.8
genTest1 0.946640959608 43 0 10K 1.8
gpb2 0.946120573847 43 0 10K 1.8
gpb3 -0.861379075574 43 0 10K 1.8
gpb4 0.933437695523 43 0 10K 1.8
gpb5 0.91855499968 43 0 10K 1.8
k3 0.752871474609 43 0 10K 1.8
k5 0.829045743793 43 0 10K 1.8
pBM4 0.515089573637 43 0 10K 1.8
pBM5 0.489321734465 43 0 10K 1.8
pBM6 0.525795514765 43 0 10K 1.8
potomciNP0 0.724149480289 43 0 10K 1.8
telF1 0.484558729342 43 0 10K 1.8
genTest1 0.925631303978 44 0 10K 1.8
gpb2 0.242016942292 44 0 10K 1.8
gpb3 0.933336775658 44 0 10K 1.8
gpb4 -0.794165681386 44 0 10K 1.8
gpb5 0.977304615717 44 0 10K 1.8
k3 0.838828150246 44 0 10K 1.8
k5 0.843361888202 44 0 10K 1.8
pBM4 0.254257641488 44 0 10K 1.8
pBM5 0.505852546276 44 0 10K 1.8
pBM6 0.494140390378 44 0 10K 1.8
potomciNP0 0.742316833924 44 0 10K 1.8
telF1 0.565316832671 44 0 10K 1.8
genTest1 0.912756449822 45 0 10K 1.8
gpb2 -0.786398799403 45 0 10K 1.8
gpb3 0.512767032001 45 0 10K 1.8
gpb4 0.963565400915 45 0 10K 1.8
gpb5 0.970812977321 45 0 10K 1.8
k3 0.82864960162 45 0 10K 1.8
k5 0.818982847542 45 0 10K 1.8
pBM4 0.653992052817 45 0 10K 1.8
pBM5 0.328868098181 45 0 10K 1.8
pBM6 0.540885183758 45 0 10K 1.8
potomciNP0 0.744371151647 45 0 10K 1.8
telF1 0.611065284488 45 0 10K 1.8
genTest1 0.947462976882 46 0 10K 1.8
gpb2 0.85640400014 46 0 10K 1.8
gpb3 -0.626079846468 46 0 10K 1.8
gpb4 0.605834191229 46 0 10K 1.8
gpb5 0.994593637391 46 0 10K 1.8
k3 0.841318232694 46 0 10K 1.8
k5 0.899731937248 46 0 10K 1.8
pBM4 0.71459756701 46 0 10K 1.8
pBM5 0.719229322295 46 0 10K 1.8
pBM6 0.404484722413 46 0 10K 1.8
potomciNP0 0.767359844034 46 0 10K 1.8
telF1 0.616285580415 46 0 10K 1.8
genTest1 0.948372769618 47 0 10K 1.8
gpb2 0.982393373849 47 0 10K 1.8
gpb3 0.895294074299 47 0 10K 1.8
gpb4 -0.276136914509 47 0 10K 1.8
gpb5 0.988694218015 47 0 10K 1.8
k3 0.85071400822 47 0 10K 1.8
k5 0.89963538573 47 0 10K 1.8
pBM4 0.498378844612 47 0 10K 1.8
pBM5 0.729801845057 47 0 10K 1.8
pBM6 0.774385913986 47 0 10K 1.8
potomciNP0 0.728228455672 47 0 10K 1.8
telF1 0.58924100218 47 0 10K 1.8
genTest1 0.948202492966 48 0 10K 1.8
gpb2 0.741756038487 48 0 10K 1.8
gpb3 0.991603076286 48 0 10K 1.8
gpb4 0.954203408904 48 0 10K 1.8
gpb5 0.69301581098 48 0 10K 1.8
k3 0.839064640874 48 0 10K 1.8
k5 0.903991971957 48 0 10K 1.8
pBM4 0.700353857102 48 0 10K 1.8
pBM5 0.540795351444 48 0 10K 1.8
pBM6 0.757832564774 48 0 10K 1.8
potomciNP0 0.736497002594 48 0 10K 1.8
telF1 0.543522847945 48 0 10K 1.8
genTest1 0.915275549664 49 0 10K 1.8
gpb2 0.705684909804 49 0 10K 1.8
gpb3 0.664874391611 49 0 10K 1.8
gpb4 0.99019736271 49 0 10K 1.8
gpb5 0.993676507432 49 0 10K 1.8
k3 0.838013143107 49 0 10K 1.8
k5 0.911199175458 49 0 10K 1.8
pBM4 0.527210096238 49 0 10K 1.8
pBM5 0.737556761653 49 0 10K 1.8
pBM6 0.531122660694 49 0 10K 1.8
potomciNP0 0.708432534678 49 0 10K 1.8
telF1 0.545152771137 49 0 10K 1.8
genTest1 0.935538539714 50 0 10K 1.8
gpb2 0.963221404613 50 0 10K 1.8
gpb3 0.834503402913 50 0 10K 1.8
gpb4 0.841565017077 50 0 10K 1.8
gpb5 0.973184976194 50 0 10K 1.8
k3 0.833966150363 50 0 10K 1.8
k5 0.902031475158 50 0 10K 1.8
pBM4 0.628475681365 50 0 10K 1.8
pBM5 0.551709174762 50 0 10K 1.8
pBM6 0.771762789379 50 0 10K 1.8
potomciNP0 0.741410483635 50 0 10K 1.8
telF1 0.55482307624 50 0 10K 1.8
genTest1 0.945268858204 51 0 10K 1.8
gpb2 -0.0205071458119 51 0 10K 1.8
gpb3 0.982286154349 51 0 10K 1.8
gpb4 0.881825202443 51 0 10K 1.8
gpb5 0.984643711068 51 0 10K 1.8
k3 0.834297301745 51 0 10K 1.8
k5 0.904932565979 51 0 10K 1.8
pBM4 0.568709674444 51 0 10K 1.8
pBM5 0.632143305762 51 0 10K 1.8
pBM6 0.668455972825 51 0 10K 1.8
potomciNP0 0.694280378202 51 0 10K 1.8
telF1 0.556549863877 51 0 10K 1.8
genTest1 0.9676935767 52 0 10K 1.8
gpb2 0.798285722355 52 0 10K 1.8
gpb3 0.114124393196 52 0 10K 1.8
gpb4 0.926383966769 52 0 10K 1.8
gpb5 0.962455267359 52 0 10K 1.8
k3 0.833933363274 52 0 10K 1.8
k5 0.907922554003 52 0 10K 1.8
pBM4 0.615922467713 52 0 10K 1.8
pBM5 0.556928736741 52 0 10K 1.8
pBM6 0.733115332149 52 0 10K 1.8
potomciNP0 0.721100747575 52 0 10K 1.8
telF1 0.508916700748 52 0 10K 1.8
genTest1 0.942998677148 53 0 10K 1.8
gpb2 -0.598234403549 53 0 10K 1.8
gpb3 0.846340494494 53 0 10K 1.8
gpb4 0.152677491236 53 0 10K 1.8
gpb5 0.947476095959 53 0 10K 1.8
k3 0.842715431855 53 0 10K 1.8
k5 0.90388096753 53 0 10K 1.8
pBM4 0.654811840763 53 0 10K 1.8
pBM5 0.654590314571 53 0 10K 1.8
pBM6 0.60293201026 53 0 10K 1.8
potomciNP0 0.700817441116 53 0 10K 1.8
telF1 0.524820293401 53 0 10K 1.8
genTest1 0.953129256187 54 0 10K 1.8
gpb2 0.0669511223563 54 0 10K 1.8
gpb3 -0.120317871097 54 0 10K 1.8
gpb4 0.867722270842 54 0 10K 1.8
gpb5 0.967808137458 54 0 10K 1.8
k3 0.822699062819 54 0 10K 1.8
k5 0.902160741433 54 0 10K 1.8
pBM4 0.684838425834 54 0 10K 1.8
pBM5 0.671094693703 54 0 10K 1.8
pBM6 0.656049553509 54 0 10K 1.8
potomciNP0 0.794057734846 54 0 10K 1.8
telF1 0.532519600305 54 0 10K 1.8
genTest1 0.965837926068 55 0 10K 1.8
gpb2 0.117833078297 55 0 10K 1.8
gpb3 0.311779786364 55 0 10K 1.8
gpb4 -0.0348556209996 55 0 10K 1.8
gpb5 0.988744769542 55 0 10K 1.8
k3 0.819605684545 55 0 10K 1.8
k5 0.909909277679 55 0 10K 1.8
pBM4 0.494880601454 55 0 10K 1.8
pBM5 0.768664557256 55 0 10K 1.8
pBM6 0.797311742831 55 0 10K 1.8
potomciNP0 0.65385844912 55 0 10K 1.8
telF1 0.539144820949 55 0 10K 1.8
genTest1 0.93522503944 56 0 10K 1.8
gpb2 0.990646153235 56 0 10K 1.8
gpb3 0.5238533114 56 0 10K 1.8
gpb4 0.509938787438 56 0 10K 1.8
gpb5 0.209090976894 56 0 10K 1.8
k3 0.827524881919 56 0 10K 1.8
k5 0.900063647701 56 0 10K 1.8
pBM4 0.591237917687 56 0 10K 1.8
pBM5 0.576351212642 56 0 10K 1.8
pBM6 0.827580592909 56 0 10K 1.8
potomciNP0 0.760616149539 56 0 10K 1.8
telF1 0.529738826634 56 0 10K 1.8
genTest1 0.95185965818 57 0 10K 1.8
gpb2 0.822089383362 57 0 10K 1.8
gpb3 0.984095835635 57 0 10K 1.8
gpb4 0.38228008095 57 0 10K 1.8
gpb5 0.863827311584 57 0 10K 1.8
k3 0.83010497085 57 0 10K 1.8
k5 0.903152975426 57 0 10K 1.8
pBM4 0.546228167422 57 0 10K 1.8
pBM5 0.722701561038 57 0 10K 1.8
pBM6 0.611678341858 57 0 10K 1.8
potomciNP0 0.725724643301 57 0 10K 1.8
telF1 0.53083509132 57 0 10K 1.8
genTest1 0.94162405262 58 0 10K 1.8
gpb2 0.676970380988 58 0 10K 1.8
gpb3 0.879422482352 58 0 10K 1.8
gpb4 0.980435928895 58 0 10K 1.8
gpb5 0.915059934116 58 0 10K 1.8
k3 0.816434503902 58 0 10K 1.8
k5 0.903417869697 58 0 10K 1.8
pBM4 0.400322202813 58 0 10K 1.8
pBM5 0.602087056108 58 0 10K 1.8
pBM6 0.722687156147 58 0 10K 1.8
potomciNP0 0.63724574059 58 0 10K 1.8
telF1 0.545731168837 58 0 10K 1.8
genTest1 0.930646369202 59 0 10K 1.8
gpb2 0.829494845865 59 0 10K 1.8
gpb3 -0.526516561966 59 0 10K 1.8
gpb4 0.895210148174 59 0 10K 1.8
gpb5 0.980919968204 59 0 10K 1.8
k3 0.812336175409 59 0 10K 1.8
k5 0.905342526121 59 0 10K 1.8
pBM4 0.537894789717 59 0 10K 1.8
pBM5 0.454203241895 59 0 10K 1.8
pBM6 0.61828851185 59 0 10K 1.8
potomciNP0 0.63936255278 59 0 10K 1.8
telF1 0.531178204219 59 0 10K 1.8
genTest1 0.948354353391 60 0 10K 1.8
gpb2 0.842597108928 60 0 10K 1.8
gpb3 0.842036309532 60 0 10K 1.8
gpb4 -0.0844672687228 60 0 10K 1.8
gpb5 0.980950964213 60 0 10K 1.8
k3 0.819005034898 60 0 10K 1.8
k5 0.895962470947 60 0 10K 1.8
pBM4 0.60044870048 60 0 10K 1.8
pBM5 0.503872744128 60 0 10K 1.8
pBM6 0.366787787568 60 0 10K 1.8
potomciNP0 0.683764614232 60 0 10K 1.8
telF1 0.542539858286 60 0 10K 1.8
k3 0.667697470588 40 2 10K 0.1
k5 0.63452607692 40 2 10K 0.1
pBM4 0.493343127148 40 2 10K 0.1
pBM5 0.697601226677 40 2 10K 0.1
k3 0.730064362682 21 2 10K 0.1
k5 0.708894912151 21 2 10K 0.1
pBM4 0.683411916188 21 2 10K 0.1
pBM5 0.64254473964 21 2 10K 0.1
pBM6 0.643043415761 21 2 10K 0.1
potomciNP0 0.231148866501 21 2 10K 0.1
telF1 0.17382639692 21 2 10K 0.1
k3 0.763986468584 22 2 10K 0.1
k5 0.735793995344 22 2 10K 0.1
pBM4 0.304421040577 22 2 10K 0.1
pBM5 0.748046421543 22 2 10K 0.1
pBM6 0.690393967122 22 2 10K 0.1
potomciNP0 0.27734372581 22 2 10K 0.1
telF1 0.331597569374 22 2 10K 0.1
k3 0.782567086813 23 2 10K 0.1
k5 0.75012073495 23 2 10K 0.1
pBM4 0.332646883431 23 2 10K 0.1
pBM5 0.371799493958 23 2 10K 0.1
pBM6 0.760052350524 23 2 10K 0.1
potomciNP0 0.174540657621 23 2 10K 0.1
telF1 0.365666143194 23 2 10K 0.1
k3 0.730236093903 24 2 10K 0.1
k5 0.783564309348 24 2 10K 0.1
pBM4 0.447353342478 24 2 10K 0.1
pBM5 0.379980982577 24 2 10K 0.1
pBM6 0.437073949748 24 2 10K 0.1
potomciNP0 0.328030867604 24 2 10K 0.1
telF1 0.487563214936 24 2 10K 0.1
k3 0.749046533402 25 2 10K 0.1
k5 0.793124907374 25 2 10K 0.1
pBM4 0.381127776933 25 2 10K 0.1
pBM5 0.426578994253 25 2 10K 0.1
pBM6 0.381270850027 25 2 10K 0.1
potomciNP0 0.432054229692 25 2 10K 0.1
telF1 0.536528878926 25 2 10K 0.1
k3 0.752097808283 26 2 10K 0.1
k5 0.740017910817 26 2 10K 0.1
pBM4 0.245185299639 26 2 10K 0.1
pBM5 0.426659527979 26 2 10K 0.1
pBM6 0.445819504978 26 2 10K 0.1
potomciNP0 0.386897705794 26 2 10K 0.1
telF1 0.53397638217 26 2 10K 0.1
k3 0.755037303817 27 2 10K 0.1
k5 0.753791420542 27 2 10K 0.1
pBM4 0.479036737171 27 2 10K 0.1
pBM5 0.340196660543 27 2 10K 0.1
pBM6 0.43202072228 27 2 10K 0.1
potomciNP0 0.449633821522 27 2 10K 0.1
telF1 0.490025998024 27 2 10K 0.1
k3 0.744972466371 28 2 10K 0.1
k5 0.762794158257 28 2 10K 0.1
pBM4 0.418992531196 28 2 10K 0.1
pBM5 0.539600205027 28 2 10K 0.1
pBM6 0.394187269358 28 2 10K 0.1
potomciNP0 0.451684909384 28 2 10K 0.1
telF1 0.52985808144 28 2 10K 0.1
k3 0.731099604925 29 2 10K 0.1
k5 0.765228898578 29 2 10K 0.1
pBM4 0.386417139528 29 2 10K 0.1
pBM5 0.401213703526 29 2 10K 0.1
pBM6 0.567973778639 29 2 10K 0.1
potomciNP0 0.393261135492 29 2 10K 0.1
telF1 0.468313757082 29 2 10K 0.1
k3 0.752294019387 30 2 10K 0.1
k5 0.768185318455 30 2 10K 0.1
pBM4 0.290233838999 30 2 10K 0.1
pBM5 0.451971974975 30 2 10K 0.1
pBM6 0.462977520277 30 2 10K 0.1
potomciNP0 0.446639585764 30 2 10K 0.1
telF1 0.455983813031 30 2 10K 0.1
k3 0.714831114653 31 2 10K 0.1
k5 0.743052548538 31 2 10K 0.1
pBM4 0.341256752045 31 2 10K 0.1
pBM5 0.332247284861 31 2 10K 0.1
pBM6 0.441415616114 31 2 10K 0.1
potomciNP0 0.420300785845 31 2 10K 0.1
telF1 0.532703758632 31 2 10K 0.1
k3 0.716003157866 32 2 10K 0.1
k5 0.765061374766 32 2 10K 0.1
pBM4 0.590328411705 32 2 10K 0.1
pBM5 0.253469727655 32 2 10K 0.1
pBM6 0.379559110266 32 2 10K 0.1
potomciNP0 0.465695339701 32 2 10K 0.1
telF1 0.485214624167 32 2 10K 0.1
k3 0.72793471388 33 2 10K 0.1
k5 0.717170514191 33 2 10K 0.1
pBM4 0.471753249957 33 2 10K 0.1
pBM5 0.545111792044 33 2 10K 0.1
pBM6 0.167869202995 33 2 10K 0.1
potomciNP0 0.422617766321 33 2 10K 0.1
telF1 0.499866596295 33 2 10K 0.1
k3 0.709613911162 34 2 10K 0.1
k5 0.734771568092 34 2 10K 0.1
pBM4 0.346628493745 34 2 10K 0.1
pBM5 0.60291186256 34 2 10K 0.1
pBM6 0.49071105845 34 2 10K 0.1
potomciNP0 0.550311487739 34 2 10K 0.1
telF1 0.482236350275 34 2 10K 0.1
k3 0.720294246756 35 2 10K 0.1
k5 0.724117112624 35 2 10K 0.1
pBM4 0.532661849961 35 2 10K 0.1
pBM5 0.38078210718 35 2 10K 0.1
pBM6 0.603047105896 35 2 10K 0.1
potomciNP0 0.400582214848 35 2 10K 0.1
telF1 0.478804084675 35 2 10K 0.1
k3 0.721535476223 36 2 10K 0.1
k5 0.72138837734 36 2 10K 0.1
pBM4 0.410807635092 36 2 10K 0.1
pBM5 0.541240613208 36 2 10K 0.1
pBM6 0.36874542318 36 2 10K 0.1
potomciNP0 0.343595976039 36 2 10K 0.1
telF1 0.467537673461 36 2 10K 0.1
k3 0.694159523822 37 2 10K 0.1
k5 0.726629687991 37 2 10K 0.1
pBM4 0.246726309023 37 2 10K 0.1
pBM5 0.47311879441 37 2 10K 0.1
pBM6 0.513982738058 37 2 10K 0.1
potomciNP0 0.396557348055 37 2 10K 0.1
telF1 0.458763799078 37 2 10K 0.1
k3 0.684978546709 38 2 10K 0.1
k5 0.741843070073 38 2 10K 0.1
pBM4 0.395014076925 38 2 10K 0.1
pBM5 0.215601245881 38 2 10K 0.1
pBM6 0.438091282505 38 2 10K 0.1
potomciNP0 0.27364172345 38 2 10K 0.1
telF1 0.495843360755 38 2 10K 0.1
k3 0.693531133136 39 2 10K 0.1
k5 0.708591724798 39 2 10K 0.1
pBM4 0.426350879666 39 2 10K 0.1
pBM5 0.342500606204 39 2 10K 0.1
pBM6 0.171343664071 39 2 10K 0.1
potomciNP0 0.336456706695 39 2 10K 0.1
telF1 0.418014085137 39 2 10K 0.1
k3 0.72253658099 40 2 10K 0.1
k5 0.700496289257 40 2 10K 0.1
pBM4 0.380182326337 40 2 10K 0.1
pBM5 0.343986689344 40 2 10K 0.1
pBM6 0.289233793872 40 2 10K 0.1
potomciNP0 0.294317855885 40 2 10K 0.1
telF1 0.407191395291 40 2 10K 0.1
genTest1 0.431111614653 41 2 10K 0.1
gpb2 0.885731317991 41 2 10K 0.1
gpb3 -0.777641192614 41 2 10K 0.1
gpb4 0.82336004282 41 2 10K 0.1
gpb5 0.990873868085 41 2 10K 0.1
k3 0.746479839056 41 2 10K 0.1
k5 0.761100581157 41 2 10K 0.1
pBM4 0.290716655985 41 2 10K 0.1
pBM5 0.383090971504 41 2 10K 0.1
pBM6 0.488832187343 41 2 10K 0.1
potomciNP0 0.683430613071 41 2 10K 0.1
telF1 0.487122349667 41 2 10K 0.1
genTest1 0.921538063876 42 2 10K 0.1
gpb2 0.951603023418 42 2 10K 0.1
gpb3 0.941753933287 42 2 10K 0.1
gpb4 -0.734671607423 42 2 10K 0.1
gpb5 0.951593325445 42 2 10K 0.1
k3 0.748464841382 42 2 10K 0.1
k5 0.809512071293 42 2 10K 0.1
pBM4 0.250705762651 42 2 10K 0.1
pBM5 0.371904680229 42 2 10K 0.1
pBM6 0.621823094684 42 2 10K 0.1
potomciNP0 0.710443603737 42 2 10K 0.1
telF1 0.48895321485 42 2 10K 0.1
genTest1 0.907598192407 43 2 10K 0.1
gpb2 0.987680511982 43 2 10K 0.1
gpb3 0.995356985938 43 2 10K 0.1
gpb4 0.972391372588 43 2 10K 0.1
gpb5 0.984914258257 43 2 10K 0.1
k3 0.773084865691 43 2 10K 0.1
k5 0.843567575731 43 2 10K 0.1
pBM4 0.4401220771 43 2 10K 0.1
pBM5 0.414175102203 43 2 10K 0.1
pBM6 0.383654618571 43 2 10K 0.1
potomciNP0 0.770776314315 43 2 10K 0.1
telF1 0.544235570062 43 2 10K 0.1
genTest1 0.940849193947 44 2 10K 0.1
gpb2 -0.782174210648 44 2 10K 0.1
gpb3 0.964942154889 44 2 10K 0.1
gpb4 0.932994773526 44 2 10K 0.1
gpb5 0.997891452678 44 2 10K 0.1
k3 0.770045051229 44 2 10K 0.1
k5 0.842346817089 44 2 10K 0.1
pBM4 0.475703376336 44 2 10K 0.1
pBM5 0.436651653209 44 2 10K 0.1
pBM6 0.46100596489 44 2 10K 0.1
potomciNP0 0.793755684665 44 2 10K 0.1
telF1 0.657156247266 44 2 10K 0.1
genTest1 0.931223435337 45 2 10K 0.1
gpb2 0.459571654506 45 2 10K 0.1
gpb3 -0.679932717627 45 2 10K 0.1
gpb4 0.986454023729 45 2 10K 0.1
gpb5 0.979504947131 45 2 10K 0.1
k3 0.771829535061 45 2 10K 0.1
k5 0.852641814678 45 2 10K 0.1
pBM4 0.642514243264 45 2 10K 0.1
pBM5 0.508092691371 45 2 10K 0.1
pBM6 0.474356136431 45 2 10K 0.1
potomciNP0 0.766543999282 45 2 10K 0.1
telF1 0.625900100804 45 2 10K 0.1
genTest1 0.965997435221 46 2 10K 0.1
gpb2 0.928194711728 46 2 10K 0.1
gpb3 0.245542775442 46 2 10K 0.1
gpb4 0.442425200526 46 2 10K 0.1
gpb5 0.96801798807 46 2 10K 0.1
k3 0.810754583992 46 2 10K 0.1
k5 0.851648926221 46 2 10K 0.1
pBM4 0.580891502583 46 2 10K 0.1
pBM5 0.678921186857 46 2 10K 0.1
pBM6 0.573322166032 46 2 10K 0.1
potomciNP0 0.832326718276 46 2 10K 0.1
telF1 0.661425530704 46 2 10K 0.1
genTest1 0.930247168541 47 2 10K 0.1
gpb2 0.990742012813 47 2 10K 0.1
gpb3 0.946189201023 47 2 10K 0.1
gpb4 0.034835279917 47 2 10K 0.1
gpb5 0.925790520126 47 2 10K 0.1
k3 0.795135360917 47 2 10K 0.1
k5 0.852715737243 47 2 10K 0.1
pBM4 0.632251651908 47 2 10K 0.1
pBM5 0.603561353164 47 2 10K 0.1
